CaseID,ActivityID,CompleteTimestamp,Resource
case_1408,I,1970-01-01 08:00:00,F
case_1613,A,1970-01-01 00:00:00,J
case_1613,B,1970-01-01 01:00:00,F
case_1613,C,1970-01-01 02:00:00,N
case_1613,D3,1970-01-01 03:00:00,F
case_1613,D2,1970-01-01 03:00:00,D
case_1613,D1,1970-01-01 03:00:00,P
case_1613,E,1970-01-01 04:00:00,X
case_1613,F,1970-01-01 05:00:00,B
case_1613,G2,1970-01-01 06:00:00,E
case_1613,H,1970-01-01 07:00:00,H
case_1613,I,1970-01-01 08:00:00,I
case_947,A,1970-01-01 00:00:00,Z
case_947,B,1970-01-01 01:00:00,E
case_947,C,1970-01-01 02:00:00,E
case_947,D2,1970-01-01 03:00:00,T
case_947,D3,1970-01-01 03:00:00,A
case_947,D1,1970-01-01 03:00:00,T
case_947,E,1970-01-01 04:00:00,R
case_947,F,1970-01-01 05:00:00,A
case_947,G1,1970-01-01 06:00:00,H
case_947,H,1970-01-01 07:00:00,X
case_947,I,1970-01-01 08:00:00,W
case_1699,A,1970-01-01 00:00:00,G
case_1699,B,1970-01-01 01:00:00,T
case_1699,C,1970-01-01 02:00:00,V
case_1699,D3,1970-01-01 03:00:00,H
case_1699,D1,1970-01-01 03:00:00,Y
case_1699,D2,1970-01-01 03:00:00,Y
case_1699,E,1970-01-01 04:00:00,J
case_1699,F,1970-01-01 05:00:00,C
case_1699,G3,1970-01-01 06:00:00,S
case_1699,H,1970-01-01 07:00:00,Z
case_1699,I,1970-01-01 08:00:00,J
case_1332,A,1970-01-01 00:00:00,P
case_1332,B,1970-01-01 01:00:00,N
case_1332,C,1970-01-01 02:00:00,Y
case_1332,D3,1970-01-01 03:00:00,B
case_1332,D1,1970-01-01 03:00:00,C
case_1332,D2,1970-01-01 03:00:00,C
case_1332,E,1970-01-01 04:00:00,S
case_1332,F,1970-01-01 05:00:00,A
case_1332,G1,1970-01-01 06:00:00,E
case_1332,H,1970-01-01 07:00:00,N
case_1332,I,1970-01-01 08:00:00,L
case_834,A,1970-01-01 00:00:00,S
case_834,B,1970-01-01 01:00:00,T
case_834,C,1970-01-01 02:00:00,F
case_834,D1,1970-01-01 03:00:00,G
case_834,D2,1970-01-01 03:00:00,M
case_834,D3,1970-01-01 03:00:00,L
case_834,E,1970-01-01 04:00:00,Q
case_834,F,1970-01-01 05:00:00,A
case_834,G1,1970-01-01 06:00:00,J
case_834,H,1970-01-01 07:00:00,Z
case_834,I,1970-01-01 08:00:00,A
case_1609,A,1970-01-01 00:00:00,A
case_1609,B,1970-01-01 01:00:00,X
case_1609,C,1970-01-01 02:00:00,F
case_1609,D1,1970-01-01 03:00:00,Q
case_1609,D3,1970-01-01 03:00:00,F
case_1609,D2,1970-01-01 03:00:00,A
case_1609,E,1970-01-01 04:00:00,F
case_1609,F,1970-01-01 05:00:00,B
case_1609,G2,1970-01-01 06:00:00,K
case_1609,H,1970-01-01 07:00:00,O
case_1609,I,1970-01-01 08:00:00,Y
case_884,A,1970-01-01 00:00:00,G
case_884,B,1970-01-01 01:00:00,O
case_884,C,1970-01-01 02:00:00,X
case_884,D1,1970-01-01 03:00:00,U
case_884,D3,1970-01-01 03:00:00,D
case_884,D2,1970-01-01 03:00:00,H
case_884,E,1970-01-01 04:00:00,K
case_884,F,1970-01-01 05:00:00,B
case_884,G2,1970-01-01 06:00:00,D
case_884,H,1970-01-01 07:00:00,H
case_884,I,1970-01-01 08:00:00,T
case_1183,A,1970-01-01 00:00:00,O
case_1183,B,1970-01-01 01:00:00,N
case_1183,C,1970-01-01 02:00:00,T
case_1183,D2,1970-01-01 03:00:00,R
case_1183,D3,1970-01-01 03:00:00,Y
case_1183,D1,1970-01-01 03:00:00,V
case_1183,E,1970-01-01 04:00:00,D
case_1183,F,1970-01-01 05:00:00,A
case_1183,G1,1970-01-01 06:00:00,F
case_1183,H,1970-01-01 07:00:00,T
case_1183,I,1970-01-01 08:00:00,S
case_583,A,1970-01-01 00:00:00,O
case_583,B,1970-01-01 01:00:00,W
case_583,C,1970-01-01 02:00:00,D
case_583,D1,1970-01-01 03:00:00,A
case_583,D2,1970-01-01 03:00:00,V
case_583,D3,1970-01-01 03:00:00,T
case_583,E,1970-01-01 04:00:00,D
case_583,F,1970-01-01 05:00:00,A
case_583,G1,1970-01-01 06:00:00,Y
case_583,H,1970-01-01 07:00:00,F
case_583,I,1970-01-01 08:00:00,K
case_720,A,1970-01-01 00:00:00,J
case_720,B,1970-01-01 01:00:00,I
case_720,C,1970-01-01 02:00:00,C
case_720,D1,1970-01-01 03:00:00,H
case_720,D3,1970-01-01 03:00:00,V
case_720,D2,1970-01-01 03:00:00,B
case_720,E,1970-01-01 04:00:00,O
case_720,F,1970-01-01 05:00:00,A
case_720,G1,1970-01-01 06:00:00,E
case_720,H,1970-01-01 07:00:00,O
case_720,I,1970-01-01 08:00:00,J
case_1638,A,1970-01-01 00:00:00,W
case_1638,B,1970-01-01 01:00:00,S
case_1638,C,1970-01-01 02:00:00,T
case_1638,D1,1970-01-01 03:00:00,R
case_1638,D2,1970-01-01 03:00:00,O
case_1638,D3,1970-01-01 03:00:00,D
case_1638,E,1970-01-01 04:00:00,Z
case_1638,F,1970-01-01 05:00:00,B
case_1638,G2,1970-01-01 06:00:00,H
case_1638,H,1970-01-01 07:00:00,Q
case_1638,I,1970-01-01 08:00:00,U
case_1676,A,1970-01-01 00:00:00,N
case_1676,B,1970-01-01 01:00:00,F
case_1676,C,1970-01-01 02:00:00,T
case_1676,D1,1970-01-01 03:00:00,F
case_1676,D3,1970-01-01 03:00:00,U
case_1676,D2,1970-01-01 03:00:00,U
case_1676,E,1970-01-01 04:00:00,S
case_1676,F,1970-01-01 05:00:00,C
case_1676,G3,1970-01-01 06:00:00,U
case_1676,H,1970-01-01 07:00:00,P
case_1676,I,1970-01-01 08:00:00,T
case_675,A,1970-01-01 00:00:00,O
case_675,B,1970-01-01 01:00:00,Y
case_675,C,1970-01-01 02:00:00,M
case_675,D2,1970-01-01 03:00:00,V
case_675,D3,1970-01-01 03:00:00,F
case_675,D1,1970-01-01 03:00:00,R
case_675,E,1970-01-01 04:00:00,X
case_675,F,1970-01-01 05:00:00,C
case_675,G3,1970-01-01 06:00:00,F
case_675,H,1970-01-01 07:00:00,B
case_675,I,1970-01-01 08:00:00,C
case_1241,A,1970-01-01 00:00:00,A
case_1241,B,1970-01-01 01:00:00,W
case_1241,C,1970-01-01 02:00:00,X
case_1241,D1,1970-01-01 03:00:00,A
case_1241,D3,1970-01-01 03:00:00,J
case_1241,D2,1970-01-01 03:00:00,Y
case_1241,E,1970-01-01 04:00:00,E
case_1241,F,1970-01-01 05:00:00,C
case_1241,G3,1970-01-01 06:00:00,I
case_1241,H,1970-01-01 07:00:00,V
case_1241,I,1970-01-01 08:00:00,I
case_1542,A,1970-01-01 00:00:00,Y
case_1542,B,1970-01-01 01:00:00,N
case_1542,C,1970-01-01 02:00:00,K
case_1542,D2,1970-01-01 03:00:00,E
case_1542,D3,1970-01-01 03:00:00,I
case_1542,D1,1970-01-01 03:00:00,S
case_1542,E,1970-01-01 04:00:00,S
case_1542,F,1970-01-01 05:00:00,C
case_1542,G3,1970-01-01 06:00:00,Y
case_1542,H,1970-01-01 07:00:00,D
case_1542,I,1970-01-01 08:00:00,N
case_1794,A,1970-01-01 00:00:00,Z
case_1794,B,1970-01-01 01:00:00,P
case_1794,C,1970-01-01 02:00:00,N
case_1794,D3,1970-01-01 03:00:00,T
case_1794,D2,1970-01-01 03:00:00,W
case_1794,D1,1970-01-01 03:00:00,Y
case_1794,E,1970-01-01 04:00:00,A
case_1794,F,1970-01-01 05:00:00,A
case_1794,G1,1970-01-01 06:00:00,C
case_1794,H,1970-01-01 07:00:00,G
case_1794,I,1970-01-01 08:00:00,C
case_304,A,1970-01-01 00:00:00,P
case_304,B,1970-01-01 01:00:00,X
case_304,C,1970-01-01 02:00:00,Q
case_304,D3,1970-01-01 03:00:00,C
case_304,D2,1970-01-01 03:00:00,R
case_304,D1,1970-01-01 03:00:00,T
case_304,E,1970-01-01 04:00:00,U
case_304,F,1970-01-01 05:00:00,B
case_304,G2,1970-01-01 06:00:00,A
case_304,H,1970-01-01 07:00:00,E
case_304,I,1970-01-01 08:00:00,X
case_1226,A,1970-01-01 00:00:00,F
case_1226,B,1970-01-01 01:00:00,K
case_1226,C,1970-01-01 02:00:00,W
case_1226,D3,1970-01-01 03:00:00,C
case_1226,D1,1970-01-01 03:00:00,M
case_1226,D2,1970-01-01 03:00:00,Y
case_1226,E,1970-01-01 04:00:00,J
case_1226,F,1970-01-01 05:00:00,A
case_1226,G1,1970-01-01 06:00:00,Y
case_1226,H,1970-01-01 07:00:00,F
case_1226,I,1970-01-01 08:00:00,Q
case_727,A,1970-01-01 00:00:00,X
case_727,B,1970-01-01 01:00:00,R
case_727,C,1970-01-01 02:00:00,E
case_727,D2,1970-01-01 03:00:00,Q
case_727,D3,1970-01-01 03:00:00,I
case_727,D1,1970-01-01 03:00:00,F
case_727,E,1970-01-01 04:00:00,N
case_727,F,1970-01-01 05:00:00,A
case_727,G1,1970-01-01 06:00:00,J
case_727,H,1970-01-01 07:00:00,T
case_727,I,1970-01-01 08:00:00,V
case_1729,A,1970-01-01 00:00:00,W
case_1729,B,1970-01-01 01:00:00,M
case_1729,C,1970-01-01 02:00:00,Z
case_1729,D1,1970-01-01 03:00:00,A
case_1729,D2,1970-01-01 03:00:00,U
case_1729,D3,1970-01-01 03:00:00,C
case_1729,E,1970-01-01 04:00:00,E
case_1729,F,1970-01-01 05:00:00,A
case_1729,G1,1970-01-01 06:00:00,Y
case_1729,H,1970-01-01 07:00:00,Q
case_1729,I,1970-01-01 08:00:00,I
case_455,A,1970-01-01 00:00:00,S
case_455,B,1970-01-01 01:00:00,R
case_455,C,1970-01-01 02:00:00,Y
case_455,D1,1970-01-01 03:00:00,K
case_455,D3,1970-01-01 03:00:00,I
case_455,D2,1970-01-01 03:00:00,D
case_455,E,1970-01-01 04:00:00,L
case_455,F,1970-01-01 05:00:00,B
case_455,G2,1970-01-01 06:00:00,Y
case_455,H,1970-01-01 07:00:00,N
case_455,I,1970-01-01 08:00:00,A
case_961,A,1970-01-01 00:00:00,T
case_961,B,1970-01-01 01:00:00,E
case_961,C,1970-01-01 02:00:00,J
case_961,D1,1970-01-01 03:00:00,T
case_961,D2,1970-01-01 03:00:00,P
case_961,D3,1970-01-01 03:00:00,J
case_961,E,1970-01-01 04:00:00,N
case_961,F,1970-01-01 05:00:00,A
case_961,G1,1970-01-01 06:00:00,Q
case_961,H,1970-01-01 07:00:00,H
case_961,I,1970-01-01 08:00:00,I
case_452,A,1970-01-01 00:00:00,M
case_452,B,1970-01-01 01:00:00,I
case_452,C,1970-01-01 02:00:00,J
case_452,D1,1970-01-01 03:00:00,Q
case_452,D2,1970-01-01 03:00:00,Q
case_452,D3,1970-01-01 03:00:00,H
case_452,E,1970-01-01 04:00:00,C
case_452,F,1970-01-01 05:00:00,B
case_452,G2,1970-01-01 06:00:00,R
case_452,H,1970-01-01 07:00:00,E
case_452,I,1970-01-01 08:00:00,K
case_1497,A,1970-01-01 00:00:00,U
case_1497,B,1970-01-01 01:00:00,B
case_1497,C,1970-01-01 02:00:00,B
case_1497,D2,1970-01-01 03:00:00,W
case_1497,D3,1970-01-01 03:00:00,J
case_1497,D1,1970-01-01 03:00:00,Y
case_1497,E,1970-01-01 04:00:00,Y
case_1497,F,1970-01-01 05:00:00,C
case_1497,G3,1970-01-01 06:00:00,U
case_1497,H,1970-01-01 07:00:00,G
case_1497,I,1970-01-01 08:00:00,T
case_0,A,1970-01-01 00:00:00,Y
case_0,B,1970-01-01 01:00:00,R
case_0,C,1970-01-01 02:00:00,V
case_0,D3,1970-01-01 03:00:00,K
case_0,D2,1970-01-01 03:00:00,R
case_0,D1,1970-01-01 03:00:00,E
case_0,E,1970-01-01 04:00:00,Q
case_0,F,1970-01-01 05:00:00,C
case_0,G3,1970-01-01 06:00:00,E
case_0,H,1970-01-01 07:00:00,S
case_0,I,1970-01-01 08:00:00,J
case_964,A,1970-01-01 00:00:00,A
case_964,B,1970-01-01 01:00:00,P
case_964,C,1970-01-01 02:00:00,K
case_964,D2,1970-01-01 03:00:00,L
case_964,D3,1970-01-01 03:00:00,F
case_964,D1,1970-01-01 03:00:00,C
case_964,E,1970-01-01 04:00:00,L
case_964,F,1970-01-01 05:00:00,A
case_964,G1,1970-01-01 06:00:00,T
case_964,H,1970-01-01 07:00:00,S
case_964,I,1970-01-01 08:00:00,K
case_67,A,1970-01-01 00:00:00,E
case_67,B,1970-01-01 01:00:00,S
case_67,C,1970-01-01 02:00:00,E
case_67,D1,1970-01-01 03:00:00,Z
case_67,D2,1970-01-01 03:00:00,L
case_67,D3,1970-01-01 03:00:00,W
case_67,E,1970-01-01 04:00:00,H
case_67,F,1970-01-01 05:00:00,C
case_67,G3,1970-01-01 06:00:00,Y
case_67,H,1970-01-01 07:00:00,C
case_67,I,1970-01-01 08:00:00,I
case_1175,A,1970-01-01 00:00:00,S
case_1175,B,1970-01-01 01:00:00,M
case_1175,C,1970-01-01 02:00:00,L
case_1175,D3,1970-01-01 03:00:00,H
case_1175,D2,1970-01-01 03:00:00,I
case_1175,D1,1970-01-01 03:00:00,N
case_1175,E,1970-01-01 04:00:00,N
case_1175,F,1970-01-01 05:00:00,A
case_1175,G1,1970-01-01 06:00:00,A
case_1175,H,1970-01-01 07:00:00,P
case_1175,I,1970-01-01 08:00:00,V
case_531,A,1970-01-01 00:00:00,G
case_531,B,1970-01-01 01:00:00,C
case_531,C,1970-01-01 02:00:00,R
case_531,D3,1970-01-01 03:00:00,C
case_531,D1,1970-01-01 03:00:00,Q
case_531,D2,1970-01-01 03:00:00,D
case_531,E,1970-01-01 04:00:00,F
case_531,F,1970-01-01 05:00:00,A
case_531,G1,1970-01-01 06:00:00,Q
case_531,H,1970-01-01 07:00:00,F
case_531,I,1970-01-01 08:00:00,S
case_59,A,1970-01-01 00:00:00,O
case_59,B,1970-01-01 01:00:00,L
case_59,C,1970-01-01 02:00:00,P
case_59,D3,1970-01-01 03:00:00,D
case_59,D1,1970-01-01 03:00:00,A
case_59,D2,1970-01-01 03:00:00,P
case_59,E,1970-01-01 04:00:00,D
case_59,F,1970-01-01 05:00:00,B
case_59,G2,1970-01-01 06:00:00,T
case_59,H,1970-01-01 07:00:00,L
case_59,I,1970-01-01 08:00:00,N
case_345,A,1970-01-01 00:00:00,H
case_345,B,1970-01-01 01:00:00,Y
case_345,C,1970-01-01 02:00:00,Q
case_345,D3,1970-01-01 03:00:00,T
case_345,D1,1970-01-01 03:00:00,Q
case_345,D2,1970-01-01 03:00:00,W
case_345,E,1970-01-01 04:00:00,U
case_345,F,1970-01-01 05:00:00,A
case_345,G1,1970-01-01 06:00:00,C
case_345,H,1970-01-01 07:00:00,M
case_345,I,1970-01-01 08:00:00,H
case_1511,A,1970-01-01 00:00:00,A
case_1511,B,1970-01-01 01:00:00,B
case_1511,C,1970-01-01 02:00:00,W
case_1511,D1,1970-01-01 03:00:00,T
case_1511,D2,1970-01-01 03:00:00,A
case_1511,D3,1970-01-01 03:00:00,C
case_1511,E,1970-01-01 04:00:00,T
case_1511,F,1970-01-01 05:00:00,A
case_1511,G1,1970-01-01 06:00:00,K
case_1511,H,1970-01-01 07:00:00,H
case_1511,I,1970-01-01 08:00:00,Z
case_611,A,1970-01-01 00:00:00,Q
case_611,B,1970-01-01 01:00:00,R
case_611,C,1970-01-01 02:00:00,Z
case_611,D3,1970-01-01 03:00:00,H
case_611,D1,1970-01-01 03:00:00,C
case_611,D2,1970-01-01 03:00:00,L
case_611,E,1970-01-01 04:00:00,Q
case_611,F,1970-01-01 05:00:00,C
case_611,G3,1970-01-01 06:00:00,A
case_611,H,1970-01-01 07:00:00,T
case_611,I,1970-01-01 08:00:00,H
case_756,A,1970-01-01 00:00:00,E
case_756,B,1970-01-01 01:00:00,Z
case_756,C,1970-01-01 02:00:00,E
case_756,D1,1970-01-01 03:00:00,S
case_756,D3,1970-01-01 03:00:00,X
case_756,D2,1970-01-01 03:00:00,Y
case_756,E,1970-01-01 04:00:00,X
case_756,F,1970-01-01 05:00:00,C
case_756,G3,1970-01-01 06:00:00,A
case_756,H,1970-01-01 07:00:00,J
case_756,I,1970-01-01 08:00:00,T
case_785,A,1970-01-01 00:00:00,K
case_785,B,1970-01-01 01:00:00,K
case_785,C,1970-01-01 02:00:00,M
case_785,D2,1970-01-01 03:00:00,C
case_785,D3,1970-01-01 03:00:00,X
case_785,D1,1970-01-01 03:00:00,H
case_785,E,1970-01-01 04:00:00,C
case_785,F,1970-01-01 05:00:00,A
case_785,G1,1970-01-01 06:00:00,X
case_785,H,1970-01-01 07:00:00,J
case_785,I,1970-01-01 08:00:00,I
case_733,A,1970-01-01 00:00:00,X
case_733,B,1970-01-01 01:00:00,K
case_733,C,1970-01-01 02:00:00,U
case_733,D1,1970-01-01 03:00:00,X
case_733,D3,1970-01-01 03:00:00,C
case_733,D2,1970-01-01 03:00:00,M
case_733,E,1970-01-01 04:00:00,W
case_733,F,1970-01-01 05:00:00,B
case_733,G2,1970-01-01 06:00:00,O
case_733,H,1970-01-01 07:00:00,H
case_733,I,1970-01-01 08:00:00,H
case_1242,A,1970-01-01 00:00:00,Y
case_1242,B,1970-01-01 01:00:00,Y
case_1242,C,1970-01-01 02:00:00,J
case_1242,D3,1970-01-01 03:00:00,J
case_1242,D1,1970-01-01 03:00:00,T
case_1242,D2,1970-01-01 03:00:00,Y
case_1242,E,1970-01-01 04:00:00,X
case_1242,F,1970-01-01 05:00:00,C
case_1242,G3,1970-01-01 06:00:00,P
case_1242,H,1970-01-01 07:00:00,E
case_1242,I,1970-01-01 08:00:00,P
case_1334,A,1970-01-01 00:00:00,X
case_1334,B,1970-01-01 01:00:00,V
case_1334,C,1970-01-01 02:00:00,U
case_1334,D3,1970-01-01 03:00:00,B
case_1334,D2,1970-01-01 03:00:00,N
case_1334,D1,1970-01-01 03:00:00,Z
case_1334,E,1970-01-01 04:00:00,J
case_1334,F,1970-01-01 05:00:00,C
case_1334,G3,1970-01-01 06:00:00,O
case_1334,H,1970-01-01 07:00:00,I
case_1334,I,1970-01-01 08:00:00,X
case_1450,A,1970-01-01 00:00:00,S
case_1450,B,1970-01-01 01:00:00,R
case_1450,C,1970-01-01 02:00:00,L
case_1450,D1,1970-01-01 03:00:00,E
case_1450,D2,1970-01-01 03:00:00,C
case_1450,D3,1970-01-01 03:00:00,G
case_1450,E,1970-01-01 04:00:00,U
case_1450,F,1970-01-01 05:00:00,A
case_1450,G1,1970-01-01 06:00:00,X
case_1450,H,1970-01-01 07:00:00,A
case_1450,I,1970-01-01 08:00:00,M
case_1946,A,1970-01-01 00:00:00,X
case_1946,B,1970-01-01 01:00:00,N
case_1946,C,1970-01-01 02:00:00,T
case_1946,D1,1970-01-01 03:00:00,C
case_1946,D3,1970-01-01 03:00:00,Q
case_1946,D2,1970-01-01 03:00:00,L
case_1946,E,1970-01-01 04:00:00,L
case_1946,F,1970-01-01 05:00:00,A
case_1946,G1,1970-01-01 06:00:00,Z
case_1946,H,1970-01-01 07:00:00,G
case_1946,I,1970-01-01 08:00:00,K
case_1501,A,1970-01-01 00:00:00,G
case_1501,B,1970-01-01 01:00:00,Q
case_1501,C,1970-01-01 02:00:00,I
case_1501,D3,1970-01-01 03:00:00,A
case_1501,D2,1970-01-01 03:00:00,V
case_1501,D1,1970-01-01 03:00:00,J
case_1501,E,1970-01-01 04:00:00,A
case_1501,F,1970-01-01 05:00:00,A
case_1501,G1,1970-01-01 06:00:00,W
case_1501,H,1970-01-01 07:00:00,L
case_1501,I,1970-01-01 08:00:00,V
case_1859,A,1970-01-01 00:00:00,W
case_1859,B,1970-01-01 01:00:00,Q
case_1859,C,1970-01-01 02:00:00,E
case_1859,D2,1970-01-01 03:00:00,Q
case_1859,D3,1970-01-01 03:00:00,G
case_1859,D1,1970-01-01 03:00:00,N
case_1859,E,1970-01-01 04:00:00,L
case_1859,F,1970-01-01 05:00:00,C
case_1859,G3,1970-01-01 06:00:00,Y
case_1859,H,1970-01-01 07:00:00,T
case_1859,I,1970-01-01 08:00:00,A
case_805,A,1970-01-01 00:00:00,Y
case_805,B,1970-01-01 01:00:00,D
case_805,C,1970-01-01 02:00:00,P
case_805,D3,1970-01-01 03:00:00,L
case_805,D1,1970-01-01 03:00:00,O
case_805,D2,1970-01-01 03:00:00,A
case_805,E,1970-01-01 04:00:00,U
case_805,F,1970-01-01 05:00:00,A
case_805,G1,1970-01-01 06:00:00,E
case_805,H,1970-01-01 07:00:00,Q
case_805,I,1970-01-01 08:00:00,Y
case_508,A,1970-01-01 00:00:00,S
case_508,B,1970-01-01 01:00:00,M
case_508,C,1970-01-01 02:00:00,X
case_508,D2,1970-01-01 03:00:00,U
case_508,D3,1970-01-01 03:00:00,U
case_508,D1,1970-01-01 03:00:00,V
case_508,E,1970-01-01 04:00:00,N
case_508,F,1970-01-01 05:00:00,C
case_508,G3,1970-01-01 06:00:00,F
case_508,H,1970-01-01 07:00:00,S
case_508,I,1970-01-01 08:00:00,N
case_465,A,1970-01-01 00:00:00,O
case_465,B,1970-01-01 01:00:00,P
case_465,C,1970-01-01 02:00:00,Q
case_465,D3,1970-01-01 03:00:00,U
case_465,D1,1970-01-01 03:00:00,F
case_465,D2,1970-01-01 03:00:00,E
case_465,E,1970-01-01 04:00:00,E
case_465,F,1970-01-01 05:00:00,A
case_465,G1,1970-01-01 06:00:00,M
case_465,H,1970-01-01 07:00:00,R
case_465,I,1970-01-01 08:00:00,C
case_1441,A,1970-01-01 00:00:00,B
case_1441,B,1970-01-01 01:00:00,K
case_1441,C,1970-01-01 02:00:00,D
case_1441,D3,1970-01-01 03:00:00,F
case_1441,D1,1970-01-01 03:00:00,U
case_1441,D2,1970-01-01 03:00:00,X
case_1441,E,1970-01-01 04:00:00,T
case_1441,F,1970-01-01 05:00:00,C
case_1441,G3,1970-01-01 06:00:00,A
case_1441,H,1970-01-01 07:00:00,F
case_1441,I,1970-01-01 08:00:00,C
case_725,A,1970-01-01 00:00:00,B
case_725,B,1970-01-01 01:00:00,M
case_725,C,1970-01-01 02:00:00,R
case_725,D2,1970-01-01 03:00:00,K
case_725,D1,1970-01-01 03:00:00,R
case_725,D3,1970-01-01 03:00:00,G
case_725,E,1970-01-01 04:00:00,H
case_725,F,1970-01-01 05:00:00,A
case_725,G1,1970-01-01 06:00:00,K
case_725,H,1970-01-01 07:00:00,F
case_725,I,1970-01-01 08:00:00,L
case_1168,A,1970-01-01 00:00:00,V
case_1168,B,1970-01-01 01:00:00,P
case_1168,C,1970-01-01 02:00:00,L
case_1168,D2,1970-01-01 03:00:00,B
case_1168,D1,1970-01-01 03:00:00,A
case_1168,D3,1970-01-01 03:00:00,U
case_1168,E,1970-01-01 04:00:00,E
case_1168,F,1970-01-01 05:00:00,A
case_1168,G1,1970-01-01 06:00:00,B
case_1168,H,1970-01-01 07:00:00,L
case_1168,I,1970-01-01 08:00:00,M
case_1660,A,1970-01-01 00:00:00,Q
case_1660,B,1970-01-01 01:00:00,T
case_1660,C,1970-01-01 02:00:00,D
case_1660,D3,1970-01-01 03:00:00,H
case_1660,D1,1970-01-01 03:00:00,D
case_1660,D2,1970-01-01 03:00:00,W
case_1660,E,1970-01-01 04:00:00,G
case_1660,F,1970-01-01 05:00:00,B
case_1660,G2,1970-01-01 06:00:00,O
case_1660,H,1970-01-01 07:00:00,Q
case_1660,I,1970-01-01 08:00:00,C
case_1025,A,1970-01-01 00:00:00,W
case_1025,B,1970-01-01 01:00:00,V
case_1025,C,1970-01-01 02:00:00,B
case_1025,D2,1970-01-01 03:00:00,Y
case_1025,D3,1970-01-01 03:00:00,D
case_1025,D1,1970-01-01 03:00:00,V
case_1025,E,1970-01-01 04:00:00,U
case_1025,F,1970-01-01 05:00:00,B
case_1025,G2,1970-01-01 06:00:00,T
case_1025,H,1970-01-01 07:00:00,U
case_1025,I,1970-01-01 08:00:00,Z
case_1097,A,1970-01-01 00:00:00,W
case_1097,B,1970-01-01 01:00:00,M
case_1097,C,1970-01-01 02:00:00,X
case_1097,D1,1970-01-01 03:00:00,O
case_1097,D3,1970-01-01 03:00:00,D
case_1097,D2,1970-01-01 03:00:00,A
case_1097,E,1970-01-01 04:00:00,M
case_1097,F,1970-01-01 05:00:00,A
case_1097,G1,1970-01-01 06:00:00,M
case_1097,H,1970-01-01 07:00:00,L
case_1097,I,1970-01-01 08:00:00,H
case_515,A,1970-01-01 00:00:00,O
case_515,B,1970-01-01 01:00:00,P
case_515,C,1970-01-01 02:00:00,I
case_515,D1,1970-01-01 03:00:00,O
case_515,D2,1970-01-01 03:00:00,I
case_515,D3,1970-01-01 03:00:00,K
case_515,E,1970-01-01 04:00:00,K
case_515,F,1970-01-01 05:00:00,A
case_515,G1,1970-01-01 06:00:00,P
case_515,H,1970-01-01 07:00:00,V
case_515,I,1970-01-01 08:00:00,Q
case_752,A,1970-01-01 00:00:00,Q
case_752,B,1970-01-01 01:00:00,I
case_752,C,1970-01-01 02:00:00,R
case_752,D2,1970-01-01 03:00:00,Z
case_752,D3,1970-01-01 03:00:00,Z
case_752,D1,1970-01-01 03:00:00,X
case_752,E,1970-01-01 04:00:00,S
case_752,F,1970-01-01 05:00:00,B
case_752,G2,1970-01-01 06:00:00,M
case_752,H,1970-01-01 07:00:00,J
case_752,I,1970-01-01 08:00:00,B
case_1084,A,1970-01-01 00:00:00,V
case_1084,B,1970-01-01 01:00:00,B
case_1084,C,1970-01-01 02:00:00,N
case_1084,D3,1970-01-01 03:00:00,Z
case_1084,D1,1970-01-01 03:00:00,L
case_1084,D2,1970-01-01 03:00:00,N
case_1084,E,1970-01-01 04:00:00,T
case_1084,F,1970-01-01 05:00:00,C
case_1084,G3,1970-01-01 06:00:00,U
case_1084,H,1970-01-01 07:00:00,G
case_1084,I,1970-01-01 08:00:00,K
case_97,A,1970-01-01 00:00:00,L
case_97,B,1970-01-01 01:00:00,C
case_97,C,1970-01-01 02:00:00,A
case_97,D2,1970-01-01 03:00:00,B
case_97,D3,1970-01-01 03:00:00,F
case_97,D1,1970-01-01 03:00:00,B
case_97,E,1970-01-01 04:00:00,F
case_97,F,1970-01-01 05:00:00,B
case_97,G2,1970-01-01 06:00:00,C
case_97,H,1970-01-01 07:00:00,E
case_97,I,1970-01-01 08:00:00,M
case_577,A,1970-01-01 00:00:00,C
case_577,B,1970-01-01 01:00:00,W
case_577,C,1970-01-01 02:00:00,T
case_577,D2,1970-01-01 03:00:00,E
case_577,D3,1970-01-01 03:00:00,N
case_577,D1,1970-01-01 03:00:00,J
case_577,E,1970-01-01 04:00:00,H
case_577,F,1970-01-01 05:00:00,A
case_577,G1,1970-01-01 06:00:00,E
case_577,H,1970-01-01 07:00:00,O
case_577,I,1970-01-01 08:00:00,B
case_1056,A,1970-01-01 00:00:00,A
case_1056,B,1970-01-01 01:00:00,Y
case_1056,C,1970-01-01 02:00:00,R
case_1056,D2,1970-01-01 03:00:00,L
case_1056,D1,1970-01-01 03:00:00,K
case_1056,D3,1970-01-01 03:00:00,B
case_1056,E,1970-01-01 04:00:00,U
case_1056,F,1970-01-01 05:00:00,C
case_1056,G3,1970-01-01 06:00:00,F
case_1056,H,1970-01-01 07:00:00,Z
case_1056,I,1970-01-01 08:00:00,X
case_755,A,1970-01-01 00:00:00,I
case_755,B,1970-01-01 01:00:00,X
case_755,C,1970-01-01 02:00:00,S
case_755,D2,1970-01-01 03:00:00,L
case_755,D3,1970-01-01 03:00:00,R
case_755,D1,1970-01-01 03:00:00,M
case_755,E,1970-01-01 04:00:00,V
case_755,F,1970-01-01 05:00:00,A
